,Price,Cities,departure_time,arrival_time,layeover,Airline,Cabin
1202," 7,187","Guwahati to Chennai , 16 Apr",09:50,17:50,1 stop via Bagdogra,IndiGo,E
1203," 7,187","Guwahati to Chennai , 16 Apr",15:40,00:10,1 stop via Kolkata,IndiGo,E
1204," 7,187","Guwahati to Chennai , 16 Apr",06:55,18:35,1 stop via New Delhi,IndiGo,E
1205," 7,187","Guwahati to Chennai , 16 Apr",08:00,21:20,1 stop via Mumbai,IndiGo,E
1206," 4,039","Guwahati to Kolkata , 16 Apr",09:50,13:25,1 stop via Bagdogra,IndiGo,E
1207," 4,239","Guwahati to Kolkata , 16 Apr",20:55,22:40,Non stop,IndiGo,E
1208," 4,339","Guwahati to Kolkata , 16 Apr",20:35,22:00,Non stop,Spicejet,E
1209," 4,539","Guwahati to Kolkata , 16 Apr",15:40,17:05,Non stop,IndiGo,E
1210," 4,739","Guwahati to Kolkata , 16 Apr",17:05,18:15,Non stop,IndiGo,E
1211," 4,739","Guwahati to Kolkata , 16 Apr",18:10,19:20,Non stop,IndiGo,E
1212," 4,739","Guwahati to Kolkata , 16 Apr",11:40,13:00,Non stop,Air India,E
1213," 4,989","Guwahati to Kolkata , 16 Apr",15:35,17:10,Non stop,Air India,E
1214," 7,639","Guwahati to Kolkata , 16 Apr",13:00,17:45,1 stop via Agartala,IndiGo,E
1215," 7,639","Guwahati to Kolkata , 16 Apr",10:55,17:45,1 stop via Agartala,IndiGo,E
1216," 8,039","Guwahati to Kochi , 16 Apr",23:25,08:05,1 stop via New Delhi,AirAsia,E
1217," 8,039","Guwahati to Kochi , 16 Apr",21:25,08:05,1 stop via New Delhi,AirAsia,E
1218," 8,808","Guwahati to Kochi , 16 Apr",15:55,08:05,"2 stop via Imphal,New Delhi",AirAsia,E
1219," 9,056","Guwahati to Kochi , 16 Apr",06:55,20:45,"2 stop via New Delhi,Bengaluru","IndiGo, Air India",E
1220," 9,056","Guwahati to Kochi , 16 Apr",06:55,20:45,"2 stop via New Delhi,Bengaluru","IndiGo, Air India",E
1221," 9,177","Guwahati to Kochi , 16 Apr",17:05,21:45,1 stop via Kolkata,IndiGo,E
1222," 9,177","Guwahati to Kochi , 16 Apr",08:00,14:35,1 stop via Mumbai,IndiGo,E
1223," 9,564","Guwahati to Kochi , 16 Apr",17:30,23:25,1 stop via Bengaluru,IndiGo,E
1224," 9,567","Guwahati to Kochi , 16 Apr",18:05,09:05,1 stop via New Delhi,Vistara,E
1225," 10,161","Guwahati to Kochi , 16 Apr",05:50,13:40,1 stop via Bengaluru,"IndiGo, AirAsia",E
1226," 6,267","Guwahati to Goa , 16 Apr",15:50,13:00,1 stop via Mumbai,Spicejet,E
1227," 7,149","Guwahati to Goa , 16 Apr",06:55,14:50,1 stop via New Delhi,IndiGo,E
1228," 7,149","Guwahati to Goa , 16 Apr",18:25,02:40,1 stop via New Delhi,IndiGo,E
1229," 7,955","Guwahati to Goa , 16 Apr",10:45,18:50,1 stop via Bengaluru,AirAsia,E
1230," 7,955","Guwahati to Goa , 16 Apr",20:15,06:00,1 stop via Bengaluru,AirAsia,E
1231," 7,955","Guwahati to Goa , 16 Apr",23:25,15:25,1 stop via New Delhi,AirAsia,E
1232," 8,192","Guwahati to Goa , 16 Apr",16:00,11:35,1 stop via New Delhi,Spicejet,E
1233," 8,223","Guwahati to Goa , 16 Apr",05:50,12:30,1 stop via Bengaluru,IndiGo,E
1234," 8,223","Guwahati to Goa , 16 Apr",16:10,23:35,1 stop via Hyderabad,IndiGo,E
1235," 8,223","Guwahati to Goa , 16 Apr",08:00,18:00,1 stop via Mumbai,IndiGo,E
1236," 5,895","Guwahati to Pune , 16 Apr",17:55,10:10,1 stop via New Delhi,Go Air,E
1237," 6,589","Guwahati to Pune , 16 Apr",09:50,19:50,"2 stop via Bagdogra,Ahmedabad",IndiGo,E
1238," 6,589","Guwahati to Pune , 16 Apr",06:55,17:00,1 stop via New Delhi,IndiGo,E
1239," 6,776","Guwahati to Pune , 16 Apr",16:00,18:55,1 stop via New Delhi,Spicejet,E
1240," 7,842","Guwahati to Pune , 16 Apr",12:40,18:25,1 stop via New Delhi,Vistara,E
1241," 8,467","Guwahati to Pune , 16 Apr",05:50,18:20,1 stop via Bengaluru,IndiGo,E
1242," 8,510","Guwahati to Pune , 16 Apr",11:10,19:15,1 stop via New Delhi,IndiGo,E
1243," 8,883","Guwahati to Pune , 16 Apr",05:50,12:45,1 stop via Bengaluru,IndiGo,E
1244," 9,146","Guwahati to Pune , 16 Apr",12:55,19:15,1 stop via New Delhi,IndiGo,E
1245," 9,170","Guwahati to Pune , 16 Apr",10:10,08:50,"3 stop via Imphal,New Delhi,Hyderabad","AirAsia, IndiGo",E
1246," 4,939","Guwahati to Lucknow , 16 Apr",09:50,21:15,"2 stop via Bagdogra,Ahmedabad",IndiGo,E
1247," 5,155","Guwahati to Lucknow , 16 Apr",17:55,06:00,1 stop via New Delhi,Go Air,E
1248," 5,155","Guwahati to Lucknow , 16 Apr",15:30,06:00,1 stop via New Delhi,Go Air,E
1249," 5,839","Guwahati to Lucknow , 16 Apr",06:55,17:35,1 stop via New Delhi,IndiGo,E
1250," 5,989","Guwahati to Lucknow , 16 Apr",11:30,13:30,Non stop,IndiGo,E
1251," 7,039","Guwahati to Lucknow , 16 Apr",17:10,07:25,"2 stop via Patna,Ahmedabad",IndiGo,E
1252," 7,439","Guwahati to Lucknow , 16 Apr",15:25,22:00,1 stop via Mumbai,IndiGo,E
1253," 7,625","Guwahati to Lucknow , 16 Apr",06:55,13:25,1 stop via New Delhi,IndiGo,E
1254," 7,839","Guwahati to Lucknow , 16 Apr",16:10,22:20,1 stop via Hyderabad,IndiGo,E
1255," 8,551","Guwahati to Lucknow , 16 Apr",11:10,17:35,1 stop via New Delhi,IndiGo,E
1256," 6,158","Guwahati to Jaipur , 16 Apr",06:55,13:25,1 stop via New Delhi,IndiGo,E
1257," 6,158","Guwahati to Jaipur , 16 Apr",09:50,19:45,"2 stop via Bagdogra,Ahmedabad",IndiGo,E
1258," 6,158","Guwahati to Jaipur , 16 Apr",05:50,17:25,1 stop via Bengaluru,IndiGo,E
1259," 6,539","Guwahati to Jaipur , 16 Apr",18:10,22:15,1 stop via Kolkata,IndiGo,E
1260," 6,565","Guwahati to Jaipur , 16 Apr",20:15,09:05,"2 stop via Bengaluru,Mumbai",AirAsia,E
1261," 6,765","Guwahati to Jaipur , 16 Apr",17:30,01:20,1 stop via Bengaluru,IndiGo,E
1262," 6,765","Guwahati to Jaipur , 16 Apr",12:55,23:10,1 stop via New Delhi,IndiGo,E
1263," 7,372","Guwahati to Jaipur , 16 Apr",17:05,22:15,1 stop via Kolkata,IndiGo,E
1264," 7,372","Guwahati to Jaipur , 16 Apr",15:40,22:15,1 stop via Kolkata,IndiGo,E
1265," 7,372","Guwahati to Jaipur , 16 Apr",08:00,17:15,1 stop via Mumbai,IndiGo,E
1266," 4,839","Guwahati to Patna , 16 Apr",09:55,11:25,Non stop,Spicejet,E
1267," 5,237","Guwahati to Patna , 16 Apr",17:55,07:20,1 stop via New Delhi,Go Air,E
1268," 5,237","Guwahati to Patna , 16 Apr",15:30,07:20,1 stop via New Delhi,Go Air,E
1269," 6,089","Guwahati to Patna , 16 Apr",17:10,18:40,Non stop,IndiGo,E
1270," 7,419","Guwahati to Patna , 16 Apr",11:30,15:45,1 stop via Lucknow,IndiGo,E
1271," 7,837","Guwahati to Patna , 16 Apr",11:10,17:20,1 stop via New Delhi,IndiGo,E
1272," 7,837","Guwahati to Patna , 16 Apr",06:55,17:20,1 stop via New Delhi,IndiGo,E
1273," 8,239","Guwahati to Patna , 16 Apr",11:40,20:40,1 stop via Kolkata,Air India,E
1274," 8,489","Guwahati to Patna , 16 Apr",15:35,20:40,1 stop via Kolkata,Air India,E
1275," 8,638","Guwahati to Patna , 16 Apr",09:50,20:40,"2 stop via Bagdogra,Kolkata","IndiGo, Air India",E
1276," 8,637","Guwahati to Thiruvananthapuram , 16 Apr",05:50,13:25,1 stop via Bengaluru,IndiGo,E
1277," 9,337","Guwahati to Thiruvananthapuram , 16 Apr",05:50,18:15,1 stop via Bengaluru,IndiGo,E
1278," 9,667","Guwahati to Thiruvananthapuram , 16 Apr",06:55,19:15,1 stop via New Delhi,IndiGo,E
1279," 9,889","Guwahati to Thiruvananthapuram , 16 Apr",11:10,19:15,1 stop via New Delhi,IndiGo,E
1280," 9,889","Guwahati to Thiruvananthapuram , 16 Apr",08:00,20:30,1 stop via Mumbai,IndiGo,E
1281," 12,072","Guwahati to Thiruvananthapuram , 16 Apr",19:20,19:40,"2 stop via New Delhi,Mumbai",Air India,E
1282," 12,072","Guwahati to Thiruvananthapuram , 16 Apr",19:20,19:40,"2 stop via New Delhi,Mumbai",Air India,E
1283," 12,820","Guwahati to Thiruvananthapuram , 16 Apr",10:45,18:15,1 stop via Bengaluru,"AirAsia, IndiGo",E
1284," 13,809","Guwahati to Thiruvananthapuram , 16 Apr",06:35,13:20,1 stop via Chennai,IndiGo,E
1285," 13,809","Guwahati to Thiruvananthapuram , 16 Apr",06:35,18:30,1 stop via Chennai,IndiGo,E
1286," 6,439","Guwahati to Bhubaneswar , 16 Apr",15:40,19:30,1 stop via Kolkata,IndiGo,E
1287," 6,439","Guwahati to Bhubaneswar , 16 Apr",20:55,07:30,1 stop via Kolkata,IndiGo,E
1288," 6,439","Guwahati to Bhubaneswar , 16 Apr",06:55,18:10,1 stop via New Delhi,IndiGo,E
1289," 6,439","Guwahati to Bhubaneswar , 16 Apr",09:50,21:55,"2 stop via Bagdogra,Ahmedabad",IndiGo,E
1290," 7,717","Guwahati to Bhubaneswar , 16 Apr",05:50,13:55,1 stop via Bengaluru,IndiGo,E
1291," 7,842","Guwahati to Bhubaneswar , 16 Apr",12:40,19:55,1 stop via New Delhi,Vistara,E
1292," 7,842","Guwahati to Bhubaneswar , 16 Apr",18:05,09:05,1 stop via New Delhi,Vistara,E
1293," 8,001","Guwahati to Bhubaneswar , 16 Apr",12:55,21:15,1 stop via New Delhi,IndiGo,E
1294," 8,078","Guwahati to Bhubaneswar , 16 Apr",11:40,16:35,1 stop via Kolkata,"Air India, IndiGo",E
1295," 8,381","Guwahati to Bhubaneswar , 16 Apr",11:10,18:10,1 stop via New Delhi,IndiGo,E
1296," 9,259","Guwahati to Kozhikode , 16 Apr",19:20,12:15,1 stop via New Delhi,Air India,E
1297," 9,287","Guwahati to Kozhikode , 16 Apr",05:50,12:55,1 stop via Bengaluru,IndiGo,E
1298," 9,939","Guwahati to Kozhikode , 16 Apr",17:30,12:55,1 stop via Bengaluru,IndiGo,E
1299," 12,042","Guwahati to Kozhikode , 16 Apr",11:40,12:15,"2 stop via Kolkata,New Delhi",Air India,E
1300," 12,292","Guwahati to Kozhikode , 16 Apr",15:35,12:15,"2 stop via Kolkata,New Delhi",Air India,E
1301," 21,214","Guwahati to Kozhikode , 16 Apr",12:10,19:45,1 stop via Chennai,IndiGo,E
1302," 4,189","Guwahati to Bagdogra , 16 Apr",09:50,10:35,Non stop,IndiGo,E
1303," 6,947","Guwahati to Bagdogra , 16 Apr",23:25,12:10,1 stop via New Delhi,AirAsia,E
1304," 6,947","Guwahati to Bagdogra , 16 Apr",21:25,12:10,1 stop via New Delhi,AirAsia,E
1305," 8,429","Guwahati to Bagdogra , 16 Apr",18:05,09:45,1 stop via New Delhi,Vistara,E
1306," 8,230","Guwahati to Nagpur , 16 Apr",06:55,15:45,1 stop via New Delhi,IndiGo,E
1307," 9,364","Guwahati to Nagpur , 16 Apr",11:40,08:05,"2 stop via Kolkata,New Delhi","Air India, IndiGo",E
1308," 9,536","Guwahati to Nagpur , 16 Apr",15:35,08:05,"2 stop via Kolkata,New Delhi","Air India, IndiGo",E
1309," 9,539","Guwahati to Nagpur , 16 Apr",19:20,08:30,"2 stop via New Delhi,Raipur",Air India,E
1310," 9,548","Guwahati to Nagpur , 16 Apr",11:40,19:20,1 stop via Kolkata,"Air India, IndiGo",E
1311," 9,839","Guwahati to Nagpur , 16 Apr",08:00,15:00,1 stop via Mumbai,IndiGo,E
1312," 10,164","Guwahati to Nagpur , 16 Apr",17:30,23:45,1 stop via Bengaluru,IndiGo,E
1313," 13,789","Guwahati to Nagpur , 16 Apr",15:35,07:20,"3 stop via Kolkata,Patna,Mumbai",Air India,E
1314," 14,039","Guwahati to Nagpur , 16 Apr",15:45,08:30,"2 stop via New Delhi,Raipur",Air India,E
1315," 14,409","Guwahati to Nagpur , 16 Apr",12:50,07:20,"3 stop via New Delhi,Aurangabad,Mumbai","AirAsia, Air India",E
1316," 6,220","Guwahati to Varanasi , 16 Apr",05:50,19:20,1 stop via Bengaluru,IndiGo,E
1317," 7,989","Guwahati to Varanasi , 16 Apr",12:55,21:25,1 stop via New Delhi,IndiGo,E
1318," 7,989","Guwahati to Varanasi , 16 Apr",11:10,21:25,1 stop via New Delhi,IndiGo,E
1319," 8,289","Guwahati to Varanasi , 16 Apr",18:25,06:25,1 stop via New Delhi,IndiGo,E
1320," 9,426","Guwahati to Varanasi , 16 Apr",08:50,20:00,1 stop via New Delhi,Go Air,E
1321," 10,092","Guwahati to Varanasi , 16 Apr",15:35,12:05,"2 stop via Kolkata,New Delhi",Air India,E
1322," 10,103","Guwahati to Varanasi , 16 Apr",12:50,20:00,1 stop via New Delhi,"AirAsia, Go Air",E
1323," 10,103","Guwahati to Varanasi , 16 Apr",12:40,20:00,1 stop via New Delhi,"Vistara, Go Air",E
1324," 10,210","Guwahati to Varanasi , 16 Apr",06:55,14:45,1 stop via New Delhi,"IndiGo, Vistara",E
1325," 10,403","Guwahati to Varanasi , 16 Apr",12:55,20:00,1 stop via New Delhi,"IndiGo, Go Air",E
1326," 5,434","Guwahati to Indore , 16 Apr",06:55,15:15,1 stop via New Delhi,IndiGo,E
1327," 7,231","Guwahati to Indore , 16 Apr",12:55,20:25,1 stop via New Delhi,IndiGo,E
1328," 7,392","Guwahati to Indore , 16 Apr",18:05,09:50,1 stop via New Delhi,Vistara,E
1329," 8,129","Guwahati to Indore , 16 Apr",08:00,15:45,1 stop via Mumbai,IndiGo,E
1330," 8,129","Guwahati to Indore , 16 Apr",11:10,20:25,1 stop via New Delhi,IndiGo,E
1331," 9,341","Guwahati to Indore , 16 Apr",20:55,14:05,"2 stop via Kolkata,Bengaluru","IndiGo, AirAsia",E
1332," 9,411","Guwahati to Indore , 16 Apr",20:35,11:25,"2 stop via Kolkata,Raipur","Spicejet, IndiGo",E
1333," 10,104","Guwahati to Indore , 16 Apr",12:50,20:25,1 stop via New Delhi,"AirAsia, IndiGo",E
1334," 10,104","Guwahati to Indore , 16 Apr",12:40,20:25,1 stop via New Delhi,"Vistara, IndiGo",E
1335," 10,368","Guwahati to Indore , 16 Apr",20:35,09:05,"2 stop via Kolkata,New Delhi","Spicejet, IndiGo",E
1336," 7,800","Guwahati to Coimbatore , 16 Apr",08:00,16:15,1 stop via Mumbai,IndiGo,E
1337," 8,389","Guwahati to Coimbatore , 16 Apr",15:25,21:50,1 stop via Mumbai,IndiGo,E
1338," 9,361","Guwahati to Coimbatore , 16 Apr",05:50,15:50,1 stop via Bengaluru,IndiGo,E
1339," 9,489","Guwahati to Coimbatore , 16 Apr",12:55,21:00,1 stop via New Delhi,IndiGo,E
1340," 9,489","Guwahati to Coimbatore , 16 Apr",11:10,21:00,1 stop via New Delhi,IndiGo,E
1341," 12,326","Guwahati to Coimbatore , 16 Apr",10:45,20:20,1 stop via Bengaluru,"AirAsia, IndiGo",E
1342," 12,340","Guwahati to Coimbatore , 16 Apr",11:40,20:20,"2 stop via Kolkata,Bengaluru","Air India, IndiGo",E
1343," 12,435","Guwahati to Coimbatore , 16 Apr",17:55,06:40,"2 stop via New Delhi,Bengaluru","Go Air, IndiGo",E
1344," 12,687","Guwahati to Coimbatore , 16 Apr",16:00,06:40,"2 stop via New Delhi,Bengaluru","Spicejet, IndiGo",E
1345," 14,666","Guwahati to Coimbatore , 16 Apr",12:50,21:00,1 stop via New Delhi,"AirAsia, IndiGo",E
1346," 6,879","Guwahati to Srinagar , 16 Apr",11:30,17:35,1 stop via Lucknow,IndiGo,E
1347," 6,879","Guwahati to Srinagar , 16 Apr",06:55,14:05,1 stop via New Delhi,IndiGo,E
1348," 6,879","Guwahati to Srinagar , 16 Apr",11:10,18:35,1 stop via New Delhi,IndiGo,E
1349," 7,485","Guwahati to Srinagar , 16 Apr",08:50,15:05,1 stop via New Delhi,Go Air,E
1350," 7,485","Guwahati to Srinagar , 16 Apr",17:55,08:35,"2 stop via New Delhi,Leh",Go Air,E
1351," 7,485","Guwahati to Srinagar , 16 Apr",15:30,08:35,"2 stop via New Delhi,Leh",Go Air,E
1352," 7,775","Guwahati to Srinagar , 16 Apr",11:10,16:30,1 stop via New Delhi,IndiGo,E
1353," 7,775","Guwahati to Srinagar , 16 Apr",12:55,18:35,1 stop via New Delhi,IndiGo,E
1354," 8,089","Guwahati to Srinagar , 16 Apr",23:25,07:25,1 stop via New Delhi,AirAsia,E
1355," 8,939","Guwahati to Srinagar , 16 Apr",19:20,09:50,1 stop via New Delhi,Air India,E
1356," 7,554","Guwahati to Visakhapatnam , 16 Apr",20:15,10:35,1 stop via Bengaluru,AirAsia,E
1357," 9,251","Guwahati to Visakhapatnam , 16 Apr",08:00,17:05,1 stop via Mumbai,IndiGo,E
1358," 9,337","Guwahati to Visakhapatnam , 16 Apr",05:50,18:25,1 stop via Bengaluru,IndiGo,E
1359," 9,495","Guwahati to Visakhapatnam , 16 Apr",12:55,21:40,1 stop via New Delhi,IndiGo,E
1360," 9,495","Guwahati to Visakhapatnam , 16 Apr",11:10,21:40,1 stop via New Delhi,IndiGo,E
1361," 9,699","Guwahati to Visakhapatnam , 16 Apr",11:40,08:20,"2 stop via Kolkata,Hyderabad","Air India, IndiGo",E
1362," 9,699","Guwahati to Visakhapatnam , 16 Apr",11:40,08:20,"2 stop via Kolkata,Hyderabad","Air India, IndiGo",E
1363," 10,449","Guwahati to Visakhapatnam , 16 Apr",15:35,08:20,"2 stop via Kolkata,Hyderabad","Air India, IndiGo",E
1364," 10,449","Guwahati to Visakhapatnam , 16 Apr",15:35,08:20,"2 stop via Kolkata,Hyderabad","Air India, IndiGo",E
1365," 10,697","Guwahati to Visakhapatnam , 16 Apr",11:05,08:20,"2 stop via Kolkata,Hyderabad","Go Air, IndiGo",E
1366," 6,389","Guwahati to Ranchi , 16 Apr",15:40,20:00,1 stop via Kolkata,IndiGo,E
1367," 7,189","Guwahati to Ranchi , 16 Apr",11:10,20:05,1 stop via New Delhi,IndiGo,E
1368," 7,842","Guwahati to Ranchi , 16 Apr",18:05,08:20,1 stop via New Delhi,Vistara,E
1369," 8,066","Guwahati to Ranchi , 16 Apr",11:40,18:55,1 stop via Kolkata,"Air India, IndiGo",E
1370," 8,168","Guwahati to Ranchi , 16 Apr",12:55,20:05,1 stop via New Delhi,IndiGo,E
1371," 8,231","Guwahati to Ranchi , 16 Apr",11:05,18:55,1 stop via Kolkata,"Go Air, IndiGo",E
1372," 9,061","Guwahati to Ranchi , 16 Apr",06:35,19:20,1 stop via Chennai,IndiGo,E
1373," 9,433","Guwahati to Ranchi , 16 Apr",15:35,20:00,1 stop via Kolkata,"Air India, IndiGo",E
1374," 9,539","Guwahati to Ranchi , 16 Apr",19:20,10:00,1 stop via New Delhi,Air India,E
1375," 10,094","Guwahati to Ranchi , 16 Apr",12:50,07:35,"2 stop via New Delhi,Bengaluru","AirAsia, Go Air",E
1376," 6,872","Guwahati to Amritsar , 16 Apr",19:20,06:15,1 stop via New Delhi,Air India,E
1377," 6,890","Guwahati to Amritsar , 16 Apr",06:55,13:00,1 stop via New Delhi,IndiGo,E
1378," 6,942","Guwahati to Amritsar , 16 Apr",18:05,09:20,1 stop via New Delhi,Vistara,E
1379," 7,330","Guwahati to Amritsar , 16 Apr",06:55,12:10,1 stop via New Delhi,IndiGo,E
1380," 8,161","Guwahati to Amritsar , 16 Apr",12:55,19:15,1 stop via New Delhi,IndiGo,E
1381," 8,161","Guwahati to Amritsar , 16 Apr",11:10,19:15,1 stop via New Delhi,IndiGo,E
1382," 9,472","Guwahati to Amritsar , 16 Apr",15:30,22:20,1 stop via New Delhi,"Go Air, Air India",E
1383," 9,474","Guwahati to Amritsar , 16 Apr",16:00,22:20,1 stop via New Delhi,"Spicejet, Air India",E
1384," 9,474","Guwahati to Amritsar , 16 Apr",12:50,19:15,1 stop via New Delhi,"AirAsia, IndiGo",E
1385," 9,474","Guwahati to Amritsar , 16 Apr",12:40,19:15,1 stop via New Delhi,"Vistara, IndiGo",E
1386," 6,642","Guwahati to Chandigarh , 16 Apr",18:05,14:45,1 stop via New Delhi,Vistara,E
1387," 7,665","Guwahati to Chandigarh , 16 Apr",12:55,19:45,1 stop via New Delhi,IndiGo,E
1388," 7,665","Guwahati to Chandigarh , 16 Apr",11:10,19:45,1 stop via New Delhi,IndiGo,E
1389," 8,389","Guwahati to Chandigarh , 16 Apr",18:10,23:55,1 stop via Kolkata,IndiGo,E
1390," 8,389","Guwahati to Chandigarh , 16 Apr",17:05,23:55,1 stop via Kolkata,IndiGo,E
1391," 8,389","Guwahati to Chandigarh , 16 Apr",15:25,23:40,1 stop via Mumbai,IndiGo,E
1392," 8,389","Guwahati to Chandigarh , 16 Apr",15:40,23:55,1 stop via Kolkata,IndiGo,E
1393," 8,844","Guwahati to Chandigarh , 16 Apr",12:50,19:45,1 stop via New Delhi,"AirAsia, IndiGo",E
1394," 8,844","Guwahati to Chandigarh , 16 Apr",12:40,19:45,1 stop via New Delhi,"Vistara, IndiGo",E
1395," 9,289","Guwahati to Chandigarh , 16 Apr",19:20,07:40,1 stop via New Delhi,Air India,E
1396," 7,392","Guwahati to Raipur , 16 Apr",18:05,08:20,1 stop via New Delhi,Vistara,E
1397," 7,680","Guwahati to Raipur , 16 Apr",06:55,15:50,1 stop via New Delhi,IndiGo,E
1398," 8,480","Guwahati to Raipur , 16 Apr",08:00,18:30,1 stop via Mumbai,IndiGo,E
1399," 8,684","Guwahati to Raipur , 16 Apr",11:40,07:35,"2 stop via Kolkata,New Delhi","Air India, IndiGo",E
1400," 9,153","Guwahati to Raipur , 16 Apr",11:40,20:15,1 stop via Kolkata,"Air India, IndiGo",E
1401," 9,389","Guwahati to Raipur , 16 Apr",12:55,20:35,1 stop via New Delhi,IndiGo,E
1402," 9,389","Guwahati to Raipur , 16 Apr",11:10,20:35,1 stop via New Delhi,IndiGo,E
1403," 9,921","Guwahati to Raipur , 16 Apr",11:05,19:50,"2 stop via Kolkata,Bengaluru","Go Air, IndiGo",E
1404," 10,104","Guwahati to Raipur , 16 Apr",12:50,20:35,1 stop via New Delhi,"AirAsia, IndiGo",E
1405," 10,104","Guwahati to Raipur , 16 Apr",12:40,20:35,1 stop via New Delhi,"Vistara, IndiGo",E
1406," 7,800","Guwahati to Mangalore , 16 Apr",08:00,20:25,1 stop via Mumbai,IndiGo,E
1407," 7,827","Guwahati to Mangalore , 16 Apr",17:30,07:10,1 stop via Bengaluru,IndiGo,E
1408," 8,487","Guwahati to Mangalore , 16 Apr",17:30,16:10,1 stop via Bengaluru,IndiGo,E
1409," 8,637","Guwahati to Mangalore , 16 Apr",17:30,10:50,1 stop via Bengaluru,IndiGo,E
1410," 9,054","Guwahati to Mangalore , 16 Apr",06:55,18:10,"2 stop via New Delhi,Bengaluru","IndiGo, Spicejet",E
1411," 9,929","Guwahati to Mangalore , 16 Apr",05:50,07:10,1 stop via Bengaluru,IndiGo,E
1412," 10,139","Guwahati to Mangalore , 16 Apr",05:50,16:10,1 stop via Bengaluru,IndiGo,E
1413," 10,521","Guwahati to Mangalore , 16 Apr",15:50,07:45,"2 stop via Mumbai,Hyderabad","Spicejet, IndiGo",E
1414," 11,106","Guwahati to Mangalore , 16 Apr",05:50,18:10,1 stop via Bengaluru,"IndiGo, Spicejet",E
1415," 11,472","Guwahati to Mangalore , 16 Apr",19:20,12:00,"2 stop via New Delhi,Mumbai",Air India,E
1416," 8,589","Guwahati to Port Blair , 16 Apr",20:35,08:10,1 stop via Kolkata,Spicejet,E
1417," 9,641","Guwahati to Port Blair , 16 Apr",11:40,07:00,"2 stop via Kolkata,Chennai","Air India, IndiGo",E
1418," 9,806","Guwahati to Port Blair , 16 Apr",11:05,07:00,"2 stop via Kolkata,Chennai","Go Air, IndiGo",E
1419," 10,159","Guwahati to Port Blair , 16 Apr",09:50,10:20,"5 stop via Bagdogra,Kolkata,Ahmedabad,Mumbai,Chennai","IndiGo, Go Air",E
1420," 10,159","Guwahati to Port Blair , 16 Apr",09:50,10:20,"4 stop via Bagdogra,Kolkata,Mumbai,Chennai","IndiGo, Go Air",E
1421," 10,159","Guwahati to Port Blair , 16 Apr",09:50,10:20,"4 stop via Bagdogra,Kolkata,Mumbai,Chennai","IndiGo, Go Air",E
1422," 10,359","Guwahati to Port Blair , 16 Apr",11:40,10:20,"4 stop via Kolkata,Ahmedabad,Mumbai,Chennai","Air India, Go Air",E
1423," 10,359","Guwahati to Port Blair , 16 Apr",11:40,10:20,"3 stop via Kolkata,Mumbai,Chennai","Air India, Go Air",E
1424," 10,907","Guwahati to Port Blair , 16 Apr",11:05,10:20,"4 stop via Kolkata,Ahmedabad,Mumbai,Chennai",Go Air,E
1425," 10,907","Guwahati to Port Blair , 16 Apr",11:05,10:20,"3 stop via Kolkata,Mumbai,Chennai",Go Air,E
1426," 10,289","Guwahati to Tiruchirappalli , 16 Apr",05:50,18:05,1 stop via Bengaluru,IndiGo,E
1427," 23,639","Guwahati to Tiruchirappalli , 16 Apr",06:35,14:20,1 stop via Chennai,IndiGo,E
1428," 24,239","Guwahati to Tiruchirappalli , 16 Apr",12:10,21:15,1 stop via Chennai,IndiGo,E
1429," 24,239","Guwahati to Tiruchirappalli , 16 Apr",06:35,21:15,1 stop via Chennai,IndiGo,E
1430," 4,874","Kolkata to New Delhi , 17 Apr",09:05,14:55,1 stop via Bagdogra,AirAsia,E
1431," 4,874","Kolkata to New Delhi , 17 Apr",04:40,10:55,1 stop via Hyderabad,AirAsia,E
1432," 4,967","Kolkata to New Delhi , 17 Apr",08:15,17:15,"2 stop via Raipur,Indore",IndiGo,E
1433," 4,979","Kolkata to New Delhi , 17 Apr",16:40,23:55,1 stop via Ahmedabad,Go Air,E
1434," 4,979","Kolkata to New Delhi , 17 Apr",11:35,18:55,1 stop via Pune,Go Air,E
1435," 4,979","Kolkata to New Delhi , 17 Apr",06:00,20:30,"2 stop via Jaipur,Ahmedabad",Go Air,E
1436," 5,228","Kolkata to New Delhi , 17 Apr",05:45,08:05,Non stop,Go Air,E
1437," 5,228","Kolkata to New Delhi , 17 Apr",14:20,16:40,Non stop,Go Air,E
